bugid,when,what,removed,added
1547103,2019-04-26 02:53:01 PDT,Status,NEW,RESOLVED
1547103,2019-04-26 02:53:01 PDT,Resolution,---,FIXED
1547103,2019-04-26 02:53:01 PDT,Target Milestone,---,Firefox 68
1547103,2019-04-26 02:53:01 PDT,Closed,,2019/4/26 9:53
1547103,2019-04-26 02:53:01 PDT,status-firefox68,---,fixed
1547103,2019-04-26 02:53:01 PDT,Comment 3 Tag,,bugherder
1547184,2019-04-25 23:52:32 PDT,CC,Unnamed: 3,bzhao.1
1547184,2019-04-25 23:52:32 PDT,Type,defect,task
1547184,2019-04-25 23:52:32 PDT,Assignee,nobody,rxu
1547184,2019-05-20 19:10:42 PDT,Keywords,,checkin-needed
1547184,2019-05-20 20:36:13 PDT,Keywords,checkin-needed,
1547184,2019-05-20 20:36:13 PDT,CC,,ccoroiu
1547184,2019-05-20 20:36:13 PDT,Flags,,needinfo?(rxu)
1547184,2019-05-20 23:57:41 PDT,Keywords,,checkin-needed
1547184,2019-05-20 23:57:41 PDT,Flags,needinfo?(rxu),
1547184,2019-05-21 00:29:54 PDT,Keywords,checkin-needed,
1547184,2019-05-21 08:52:34 PDT,Status,NEW,RESOLVED
1547184,2019-05-21 08:52:34 PDT,Resolution,---,FIXED
1547184,2019-05-21 08:52:34 PDT,Target Milestone,---,Firefox 69
1547184,2019-05-21 08:52:34 PDT,Closed,,2019/5/21 15:52
1547184,2019-05-21 08:52:34 PDT,status-firefox69,---,fixed
1547184,2019-05-21 08:52:34 PDT,Comment 5 Tag,,bugherder
1547184,2019-05-27 12:20:11 PDT,CC,,cpeterson
1547184,2019-05-27 12:20:11 PDT,Flags,,needinfo?(rxu)
1547184,2019-05-27 12:20:11 PDT,OS,Unspecified,Android
1547184,2019-05-27 12:20:11 PDT,status-firefox67,---,wontfix
1547184,2019-05-27 12:20:11 PDT,status-firefox68,---,affected
1547184,2019-05-27 22:44:06 PDT,Flags,needinfo?(rxu),
1547184,2019-05-27 22:44:06 PDT,Attachment #9060890  Flags,,approval-mozilla-beta?
1547184,2019-05-28 02:19:54 PDT,Attachment #9060890  Flags,approval-mozilla-beta?,approval-mozilla-beta+
1547184,2019-05-28 04:41:35 PDT,status-firefox68,affected,fixed
1547184,2019-05-28 04:41:35 PDT,Comment 9 Tag,,bugherder
1547184,2019-05-28 04:41:35 PDT,Comment 9 Tag,,uplift
1547195,2019-04-26 01:28:19 PDT,Comment 0 Tag,Unnamed: 3,treeherder
1547195,2019-04-26 01:28:37 PDT,CC,,"apavel, snorp"
1547195,2019-04-26 01:28:37 PDT,Flags,,needinfo?(snorp)
1547195,2019-04-26 07:29:03 PDT,CC,,sarentz
1547195,2019-04-26 07:29:03 PDT,Flags,needinfo?(snorp),needinfo?(sarentz)
1547195,2019-04-26 09:31:49 PDT,CC,,rmaries
1547195,2019-04-26 09:31:49 PDT,Summary,Intermittent android-lint | Lint found errors in the project; aborting build. See the report at: https://queue.taskcluster.net/v1/task/ZVClCg_eQX2NfU2B7w0Dog/runs/0/artifacts/public/android/lint/lint-results-withoutGeckoBinariesDebug.html,Perma android-lint | Lint found errors in the project; aborting build. See the report at: https://queue.taskcluster.net/v1/task/ZVClCg_eQX2NfU2B7w0Dog/runs/0/artifacts/public/android/lint/lint-results-withoutGeckoBinariesDebug.html
1547195,2019-05-03 04:13:08 PDT,CC,,"aryx.bugmail, petru.lingurar"
1547195,2019-05-03 04:13:08 PDT,Flags,,needinfo?(petru.lingurar)
1547195,2019-05-03 20:56:16 PDT,Whiteboard,,[stockwell needswork:owner]
1547195,2019-05-06 00:38:23 PDT,Status,NEW,ASSIGNED
1547195,2019-05-06 00:38:23 PDT,Assignee,nobody,petru.lingurar
1547195,2019-05-06 00:38:23 PDT,Flags,needinfo?(petru.lingurar),
1547195,2019-05-06 00:58:00 PDT,CC,,bbell
1547195,2019-05-06 00:58:00 PDT,Flags,needinfo?(sarentz),needinfo?(bbell)
1547195,2019-05-07 07:04:39 PDT,Keywords,,checkin-needed
1547195,2019-05-07 07:11:55 PDT,Keywords,checkin-needed,
1547195,2019-05-07 20:46:20 PDT,Status,ASSIGNED,RESOLVED
1547195,2019-05-07 20:46:20 PDT,Resolution,---,FIXED
1547195,2019-05-07 20:46:20 PDT,Target Milestone,---,Firefox 68
1547195,2019-05-07 20:46:20 PDT,Closed,,2019/5/8 3:46
1547195,2019-05-07 20:46:20 PDT,status-firefox68,---,fixed
1547195,2019-05-07 20:46:20 PDT,Comment 10 Tag,,bugherder
1547195,2019-05-12 23:14:44 PDT,Whiteboard,[stockwell needswork:owner],[stockwell unknown]
1547195,2019-05-14 08:51:20 PDT,Whiteboard,[stockwell unknown],[stockwell fixed:product]
1547924,2019-04-30 01:37:14 PDT,CC,Unnamed: 3,l10n.1
1547924,2019-04-30 02:02:14 PDT,Summary,"Welcome screen has two ""Welcome"" panels",The new Onboarding UX strings are not updated according to Bug 1546617
1547924,2019-04-30 02:03:59 PDT,See Also,,"1546617, 1545805"
1547924,2019-04-30 02:35:34 PDT,CC,,petru.lingurar
1547924,2019-04-30 02:35:34 PDT,Flags,,needinfo?(eliza.balazs)
1547924,2019-04-30 03:43:20 PDT,Flags,needinfo?(eliza.balazs),
1547924,2019-04-30 06:21:38 PDT,Attachment #9061630  Flags,,approval-mozilla-beta?
1547924,2019-04-30 06:21:40 PDT,Flags,,qe-verify+
1547924,2019-04-30 06:21:51 PDT,Status,NEW,ASSIGNED
1547924,2019-04-30 06:21:51 PDT,Assignee,nobody,petru.lingurar
1547924,2019-04-30 06:26:36 PDT,Attachment #9061630  Flags,approval-mozilla-beta?,approval-mozilla-beta+
1547924,2019-04-30 06:36:10 PDT,Keywords,,checkin-needed
1547924,2019-04-30 06:55:51 PDT,Keywords,checkin-needed,
1547924,2019-04-30 06:55:51 PDT,status-firefox67,affected,fixed
1547924,2019-04-30 06:55:51 PDT,Comment 7 Tag,,uplift
1547924,2019-04-30 06:55:51 PDT,Comment 7 Tag,,bugherder
1547924,2019-04-30 07:04:10 PDT,Status,ASSIGNED,RESOLVED
1547924,2019-04-30 07:04:10 PDT,CC,,aryx.bugmail
1547924,2019-04-30 07:04:10 PDT,Resolution,---,FIXED
1547924,2019-04-30 07:04:10 PDT,Target Milestone,---,Firefox 67
1547924,2019-04-30 07:04:10 PDT,Closed,,2019/4/30 14:04
1547924,2019-05-02 00:29:21 PDT,Status,RESOLVED,VERIFIED
1547924,2019-05-02 00:29:21 PDT,CC,,stefan.deiac
1547924,2019-05-02 00:29:21 PDT,Flags,qe-verify+,
1547924,2019-05-02 00:29:21 PDT,status-firefox67,fixed,verified
1547924,2019-05-21 02:08:03 PDT,See Also,,1553079
1547924,2019-05-27 10:05:06 PDT,Flags,,needinfo?(petru.lingurar)
1547924,2019-05-27 12:14:27 PDT,Priority,--,P1
1547924,2019-05-27 12:14:27 PDT,CC,,cpeterson
1547924,2019-05-27 12:14:27 PDT,status-firefox68,unaffected,affected
1547924,2019-05-27 12:14:27 PDT,status-firefox69,---,affected
1547924,2019-05-28 02:42:28 PDT,Comment 13 Tag,,bugherder
1547924,2019-05-28 05:14:11 PDT,Flags,needinfo?(petru.lingurar),
1547924,2019-05-28 05:46:11 PDT,status-firefox68,affected,fixed
1547924,2019-05-28 05:46:11 PDT,Comment 15 Tag,,uplift
1547924,2019-05-28 05:46:11 PDT,Comment 15 Tag,,bugherder
1547924,2019-05-29 01:05:38 PDT,See Also,,1555257
1547924,2019-06-14 00:30:19 PDT,status-firefox68,fixed,verified
1547929,2019-04-30 06:55:20 PDT,Status,NEW,ASSIGNED
1547929,2019-04-30 06:55:20 PDT,CC,,diana.iacos
1547929,2019-04-30 06:55:20 PDT,Assignee,nobody,diana.iacos
1547929,2019-04-30 08:15:46 PDT,Priority,--,P2
1547929,2019-04-30 08:15:46 PDT,CC,,dreams
1547929,2019-04-30 08:15:46 PDT,Whiteboard,,[bcs:p2]
1547929,2019-04-30 11:07:31 PDT,CC,,cpeterson
1547929,2019-04-30 11:07:31 PDT,status-firefox66,---,unaffected
1547929,2019-05-02 02:18:07 PDT,Keywords,,checkin-needed
1547929,2019-05-02 02:35:32 PDT,Keywords,checkin-needed,
1547929,2019-05-02 03:20:37 PDT,CC,,petru.lingurar
1547929,2019-05-02 11:48:01 PDT,status-firefox67,affected,fix-optional
1547929,2019-05-07 08:38:47 PDT,CC,,mirabela.lobontiu
1547929,2019-05-09 04:02:37 PDT,Keywords,,checkin-needed
1547929,2019-05-09 04:33:05 PDT,Keywords,checkin-needed,
1547929,2019-05-09 06:16:54 PDT,Flags,,qe-verify+
1547929,2019-05-09 08:37:09 PDT,Status,ASSIGNED,RESOLVED
1547929,2019-05-09 08:37:09 PDT,Resolution,---,FIXED
1547929,2019-05-09 08:37:09 PDT,Target Milestone,---,Firefox 68
1547929,2019-05-09 08:37:09 PDT,Closed,,2019/5/9 15:37
1547929,2019-05-09 08:37:09 PDT,status-firefox68,affected,fixed
1547929,2019-05-09 08:37:09 PDT,Comment 19 Tag,,bugherder
1547929,2019-05-09 10:34:57 PDT,status-firefox67,fix-optional,wontfix
1547929,2019-05-10 07:33:25 PDT,Status,RESOLVED,VERIFIED
1547929,2019-05-10 07:33:25 PDT,CC,,stefan.deiac
1547929,2019-05-10 07:33:25 PDT,Flags,qe-verify+,
1547929,2019-05-10 07:33:25 PDT,status-firefox68,fixed,verified
1547929,2019-05-14 01:21:16 PDT,See Also,,1551442
1547929,2019-05-21 08:16:17 PDT,Flags,,needinfo?(cpeterson)
1547929,2019-05-21 10:34:59 PDT,Flags,needinfo?(cpeterson),
1547929,2019-05-21 10:35:15 PDT,status-firefox67.0.1,---,?
1547929,2019-05-22 00:01:18 PDT,See Also,,1552545
1547929,2019-05-27 00:32:22 PDT,status-firefox67,wontfix,affected
1547929,2019-05-27 00:32:22 PDT,status-firefox67.0.1,?,---
1547929,2019-05-27 00:34:50 PDT,Attachment #9062155  Attachment is obsolete,0,1
1547929,2019-05-27 00:43:26 PDT,Attachment #9063734  Flags,,approval-mozilla-release?
1547929,2019-05-27 00:43:28 PDT,Attachment #9063735  Flags,,approval-mozilla-release?
1547929,2019-06-14 14:32:23 PDT,status-firefox67,affected,wontfix
1547929,2019-07-01 04:01:05 PDT,Attachment #9063734  Flags,approval-mozilla-release?,approval-mozilla-release-
1547929,2019-07-01 04:01:15 PDT,Attachment #9063735  Flags,approval-mozilla-release?,approval-mozilla-release-
1548000,2019-04-30 08:10:55 PDT,CC,Unnamed: 3,"abovens, fennec"
1548000,2019-04-30 08:10:55 PDT,Whiteboard,,[bcs:p2]
1548000,2019-04-30 08:12:12 PDT,Group,,mozilla-employee-confidential
1548000,2019-04-30 08:12:12 PDT,See Also,,1544589
1548000,2019-04-30 08:17:28 PDT,Group,mozilla-employee-confidential,
1548000,2019-05-01 12:58:39 PDT,CC,,cpeterson
1548000,2019-05-01 12:58:39 PDT,Whiteboard,[bcs:p2],[bcs:p1]
1548000,2019-05-01 12:58:39 PDT,status-firefox-esr60,---,wontfix
1548000,2019-05-01 12:58:39 PDT,status-firefox66,---,wontfix
1548000,2019-05-01 12:58:39 PDT,status-firefox67,---,wontfix
1548000,2019-05-01 12:58:39 PDT,status-firefox68,---,affected
1548000,2019-05-02 00:09:55 PDT,CC,,andrei.teslovan
1548000,2019-05-02 00:09:55 PDT,Assignee,nobody,andrei.teslovan
1548000,2019-05-02 01:50:06 PDT,Status,NEW,ASSIGNED
1548000,2019-05-02 01:50:06 PDT,CC,,diana.iacos
1548000,2019-05-02 01:50:06 PDT,Assignee,andrei.teslovan,diana.iacos
1548000,2019-05-02 05:31:53 PDT,Assignee,diana.iacos,andrei.teslovan
1548000,2019-05-02 05:35:04 PDT,Flags,,needinfo?(cpeterson)
1548000,2019-05-02 07:11:08 PDT,CC,,dreams
1548000,2019-05-02 07:25:45 PDT,Flags,needinfo?(cpeterson),
1548000,2019-05-02 11:05:43 PDT,Priority,--,P1
1548000,2019-05-02 11:05:43 PDT,tracking-firefox67,---,?
1548000,2019-05-02 11:05:43 PDT,status-firefox67,wontfix,affected
1548000,2019-05-02 12:02:49 PDT,Type,enhancement,defect
1548000,2019-05-03 01:54:26 PDT,Keywords,,checkin-needed
1548000,2019-05-03 02:04:37 PDT,Attachment #9062206  Flags,,approval-mozilla-beta?
1548000,2019-05-03 02:04:40 PDT,Flags,,qe-verify+
1548000,2019-05-03 04:00:44 PDT,Keywords,checkin-needed,
1548000,2019-05-03 08:54:47 PDT,CC,,pascalc
1548000,2019-05-03 08:54:47 PDT,tracking-firefox67,?,+
1548000,2019-05-03 10:00:29 PDT,Attachment #9062206  Flags,approval-mozilla-beta?,approval-mozilla-beta+
1548000,2019-05-03 15:11:20 PDT,Status,ASSIGNED,RESOLVED
1548000,2019-05-03 15:11:20 PDT,Resolution,---,FIXED
1548000,2019-05-03 15:11:20 PDT,Target Milestone,---,Firefox 68
1548000,2019-05-03 15:11:20 PDT,Closed,,2019/5/3 22:11
1548000,2019-05-03 15:11:20 PDT,status-firefox68,affected,fixed
1548000,2019-05-03 15:11:20 PDT,Comment 12 Tag,,bugherder
1548000,2019-05-03 17:07:15 PDT,status-firefox67,affected,fixed
1548000,2019-05-03 17:07:15 PDT,Comment 13 Tag,,uplift
1548000,2019-05-03 17:07:15 PDT,Comment 13 Tag,,bugherder
1548000,2019-05-06 00:10:09 PDT,Status,RESOLVED,VERIFIED
1548000,2019-05-06 00:10:09 PDT,CC,,stefan.deiac
1548000,2019-05-06 00:10:09 PDT,Flags,qe-verify+,
1548000,2019-05-06 00:10:09 PDT,status-firefox67,fixed,verified
1548000,2019-05-06 00:27:03 PDT,status-firefox68,fixed,verified
1548597,2019-05-02 10:39:20 PDT,Blocks,Unnamed: 3,1546553
1548597,2019-05-02 21:32:12 PDT,Status,NEW,RESOLVED
1548597,2019-05-02 21:32:12 PDT,Resolution,---,FIXED
1548597,2019-05-02 21:32:12 PDT,Target Milestone,---,Firefox 68
1548597,2019-05-02 21:32:12 PDT,Closed,,2019/5/3 4:32
1548597,2019-05-02 21:32:12 PDT,status-firefox68,---,fixed
1548597,2019-05-02 21:32:12 PDT,Comment 3 Tag,,bugherder
1548617,2019-05-05 13:40:06 PDT,Status,NEW,RESOLVED
1548617,2019-05-05 13:40:06 PDT,Resolution,---,FIXED
1548617,2019-05-05 13:40:06 PDT,Target Milestone,---,Firefox 68
1548617,2019-05-05 13:40:06 PDT,Closed,,2019/5/5 20:40
1548617,2019-05-05 13:40:06 PDT,status-firefox68,---,fixed
1548617,2019-05-05 13:40:06 PDT,Comment 5 Tag,,bugherder
1548655,2019-05-02 12:26:44 PDT,Flags,Unnamed: 3,needinfo?(mh+mozilla)
1548655,2019-05-02 15:34:22 PDT,Flags,needinfo?(mh+mozilla),
1548655,2019-05-03 09:21:33 PDT,See Also,,1548864
1548655,2019-05-03 12:47:57 PDT,Depends on,,1548916
1548655,2019-05-03 12:50:17 PDT,Assignee,nobody,ryanvm
1548655,2019-05-13 06:09:29 PDT,Depends on,,1313741
1548655,2019-05-15 09:11:35 PDT,Blocks,,1548864
1548655,2019-05-16 09:02:28 PDT,Status,NEW,RESOLVED
1548655,2019-05-16 09:02:28 PDT,Resolution,---,FIXED
1548655,2019-05-16 09:02:28 PDT,Target Milestone,---,Firefox 68
1548655,2019-05-16 09:02:28 PDT,Closed,,2019/5/16 16:02
1548655,2019-05-16 09:02:28 PDT,status-firefox68,---,fixed
1548655,2019-05-16 09:02:44 PDT,Comment 9 Tag,,uplift
1548655,2019-05-23 21:34:16 PDT,Blocks,,1554046
1548655,2019-06-26 07:41:25 PDT,Blocks,,1561617
1548655,2019-07-01 06:45:52 PDT,Blocks,,1562632
1548655,2019-09-02 05:02:15 PDT,Blocks,,1578200
1548659,2019-05-02 14:42:17 PDT,Priority,--,P2
1548659,2019-05-02 14:42:17 PDT,CC,,gbrown
1548659,2019-05-21 05:56:48 PDT,CC,,egao
1548659,2019-05-21 05:56:48 PDT,Flags,,needinfo?(egao)
1548659,2019-05-21 06:29:23 PDT,Blocks,,1522221
1548659,2019-05-22 01:41:21 PDT,Flags,,needinfo?(ryanvm)
1548659,2019-05-22 07:56:30 PDT,Flags,needinfo?(ryanvm),
1548659,2019-05-22 11:36:21 PDT,Flags,needinfo?(egao),
1548659,2019-05-22 11:37:04 PDT,Assignee,nobody,egao
1548659,2019-05-22 11:38:09 PDT,Attachment #9066588  Attachment description,Bug 1548659 - demote all android-em-4.3 tests to tier 2,Bug 1548659 - demote all android-em-4.3 tests to tier 2 and restrict platforms
1548659,2019-05-23 13:34:57 PDT,Blocks,,1553955
1548659,2019-05-24 00:15:31 PDT,Flags,,needinfo?(egao)
1548659,2019-05-24 00:26:45 PDT,Flags,needinfo?(egao),
1548659,2019-05-24 14:52:36 PDT,Status,NEW,RESOLVED
1548659,2019-05-24 14:52:36 PDT,Resolution,---,FIXED
1548659,2019-05-24 14:52:36 PDT,Target Milestone,---,Firefox 69
1548659,2019-05-24 14:52:36 PDT,Closed,,2019/5/24 21:52
1548659,2019-05-24 14:52:36 PDT,status-firefox69,---,fixed
1548659,2019-05-24 14:52:36 PDT,Comment 15 Tag,,bugherder
1548770,2019-05-03 01:14:54 PDT,Keywords,Unnamed: 3,regression
1548770,2019-05-03 01:14:54 PDT,CC,,sledru
1548770,2019-05-03 01:14:54 PDT,tracking-firefox68,---,?
1548770,2019-05-03 01:14:54 PDT,status-firefox68,---,affected
1548770,2019-05-07 07:14:09 PDT,CC,,diana.rus
1548770,2019-05-07 07:17:23 PDT,Hardware,Unspecified,ARM
1548770,2019-05-07 07:17:23 PDT,OS,Unspecified,Android
1548770,2019-05-07 07:17:23 PDT,tracking-firefox68,?,---
1548770,2019-05-07 10:32:02 PDT,Flags,,needinfo?(diana.rus)
1548770,2019-05-08 03:56:22 PDT,Flags,needinfo?(diana.rus),
1548770,2019-05-08 03:59:38 PDT,Regressed by,,1534712
1548770,2019-05-08 04:01:45 PDT,CC,,amarchesini
1548770,2019-05-08 04:01:45 PDT,Flags,,needinfo?(amarchesini)
1548770,2019-05-08 04:05:39 PDT,CC,,gijskruitbosch+bugs
1548770,2019-05-08 04:05:39 PDT,Flags,,needinfo?(lissyx+mozillians)
1548770,2019-05-08 04:18:29 PDT,CC,,VYV03354
1548770,2019-05-08 04:35:25 PDT,Flags,needinfo?(lissyx+mozillians),
1548770,2019-05-08 05:44:34 PDT,CC,,esawin
1548770,2019-05-08 05:44:34 PDT,Flags,needinfo?(amarchesini),needinfo?(esawin)
1548770,2019-05-08 06:02:41 PDT,CC,,snorp
1548770,2019-05-08 11:09:12 PDT,CC,,bobbyholley
1548770,2019-05-08 11:09:12 PDT,Flags,needinfo?(esawin),needinfo?(amarchesini)
1548770,2019-05-08 11:10:26 PDT,Flags,,needinfo?(lissyx+mozillians)
1548770,2019-05-08 11:17:47 PDT,CC,,kbrosnan
1548770,2019-05-08 11:18:20 PDT,See Also,,1511839
1548770,2019-05-08 11:18:54 PDT,Flags,needinfo?(lissyx+mozillians),
1548770,2019-05-09 10:55:41 PDT,Assignee,nobody,amarchesini
1548770,2019-05-09 10:55:41 PDT,Flags,needinfo?(amarchesini),
1548770,2019-05-10 02:24:42 PDT,CC,,jcristau
1548770,2019-05-10 02:24:42 PDT,status-firefox-esr60,---,unaffected
1548770,2019-05-10 02:24:42 PDT,status-firefox66,---,unaffected
1548770,2019-05-10 02:24:42 PDT,status-firefox67,---,unaffected
1548770,2019-05-10 02:24:42 PDT,status-firefox67.0.1,---,unaffected
1548770,2019-05-10 02:31:55 PDT,CC,,intermittent-bug-filer
1548770,2019-05-10 14:50:07 PDT,Status,NEW,RESOLVED
1548770,2019-05-10 14:50:07 PDT,Resolution,---,FIXED
1548770,2019-05-10 14:50:07 PDT,Target Milestone,---,Firefox 68
1548770,2019-05-10 14:50:07 PDT,Closed,,2019/5/10 21:50
1548770,2019-05-10 14:50:07 PDT,status-firefox68,affected,fixed
1548770,2019-05-10 14:50:07 PDT,Comment 23 Tag,,bugherder
1548770,2019-05-12 22:21:52 PDT,Flags,,in-testsuite+
1548770,2019-07-09 02:56:20 PDT,Status,RESOLVED,VERIFIED
1548770,2019-07-09 02:56:20 PDT,status-firefox68,fixed,verified
1548776,2019-05-07 11:15:22 PDT,CC,Unnamed: 3,"ddurst, jh+bugzilla"
1548776,2019-05-07 11:15:22 PDT,Flags,,needinfo?(jh+bugzilla)
1548776,2019-05-07 16:09:01 PDT,Priority,--,P3
1548776,2019-05-07 16:09:01 PDT,CC,,mozillamarcia.knous
1548776,2019-06-28 00:57:02 PDT,CC,,diana.rus
1548776,2019-07-08 06:20:18 PDT,Summary,"""Calm Pastel"" theme from Firefox Add-ons doesn't work",Multiple Firefox Add-ons themes are not working-themes are not applied
1548776,2019-07-08 09:56:12 PDT,CC,,rtanglao
1548776,2019-07-11 13:09:41 PDT,CC,,seburo3
1548776,2019-08-20 01:11:53 PDT,status-firefox-esr68,---,affected
1548776,2019-08-27 14:29:27 PDT,CC,,cneiman
1548776,2019-08-28 11:59:13 PDT,Keywords,,"regression, regressionwindow-wanted"
1548776,2019-08-28 11:59:13 PDT,Priority,P3,--
1548776,2019-08-28 11:59:13 PDT,CC,,mixedpuppy
1548776,2019-08-28 11:59:13 PDT,Flags,,needinfo?(mixedpuppy)
1548776,2019-08-28 14:29:53 PDT,CC,,"agi, snorp"
1548776,2019-08-28 14:29:53 PDT,Component,Add-on Manager,General
1548776,2019-08-28 14:29:53 PDT,Flags,needinfo?(mixedpuppy),"needinfo?(snorp), needinfo?(agi)"
1548776,2019-08-29 07:13:13 PDT,status-firefox66,affected,wontfix
1548776,2019-08-29 07:13:13 PDT,status-firefox67,affected,wontfix
1548776,2019-08-29 07:13:13 PDT,status-firefox68,affected,wontfix
1548776,2019-08-29 10:14:50 PDT,Flags,needinfo?(jh+bugzilla),
1548776,2019-08-29 10:28:13 PDT,Component,General,Add-on Manager
1548776,2019-08-29 23:37:27 PDT,Assignee,nobody,jh+bugzilla
1548776,2019-08-30 09:37:33 PDT,Flags,"needinfo?(snorp), needinfo?(agi)",
1548776,2019-08-30 14:56:51 PDT,Status,NEW,RESOLVED
1548776,2019-08-30 14:56:51 PDT,Resolution,---,FIXED
1548776,2019-08-30 14:56:51 PDT,Target Milestone,---,Firefox 70
1548776,2019-08-30 14:56:51 PDT,Closed,,2019/8/30 21:56
1548776,2019-08-30 14:56:51 PDT,status-firefox70,---,fixed
1548776,2019-08-30 14:56:51 PDT,Comment 21 Tag,,bugherder
1548776,2019-08-30 15:17:18 PDT,status-firefox69,---,?
1548776,2019-09-01 10:38:01 PDT,Keywords,regressionwindow-wanted,
1548776,2019-09-01 10:38:01 PDT,status-firefox69,?,wontfix
1548776,2019-09-01 10:50:29 PDT,Attachment #9089181  Flags,,approval-mozilla-esr68?
1548776,2019-09-02 01:58:39 PDT,Comment 25 Tag,,bugherder
1548776,2019-09-02 01:58:39 PDT,Comment 25 Tag,,uplift
1548776,2019-09-02 05:50:26 PDT,CC,,jcristau
1548776,2019-09-02 05:50:26 PDT,Flags,,qe-verify+
1548776,2019-09-02 05:50:38 PDT,Attachment #9089181  Flags,approval-mozilla-esr68?,approval-mozilla-esr68+
1548776,2019-09-02 07:17:51 PDT,status-firefox-esr68,affected,fixed
1548776,2019-09-02 07:17:51 PDT,Comment 27 Tag,,bugherder
1548776,2019-09-02 07:17:51 PDT,Comment 27 Tag,,uplift
1548776,2019-09-03 01:09:27 PDT,QA Whiteboard,,[qa-triaged]
1548776,2019-09-03 01:09:27 PDT,CC,,brindusa.tot
1548776,2019-09-03 02:29:31 PDT,Status,RESOLVED,REOPENED
1548776,2019-09-03 02:29:31 PDT,Resolution,FIXED,---
1548776,2019-09-03 05:05:06 PDT,Status,REOPENED,RESOLVED
1548776,2019-09-03 05:05:06 PDT,Resolution,---,FIXED
1548776,2019-09-03 05:05:06 PDT,Closed,2019/8/30 21:56,2019/9/3 12:05
1548776,2019-09-09 08:07:07 PDT,Status,RESOLVED,VERIFIED
1548776,2019-09-09 08:07:07 PDT,status-firefox-esr68,fixed,verified
1548776,2019-09-09 08:07:07 PDT,status-firefox70,fixed,verified
1548776,2019-09-09 09:47:31 PDT,Keywords,,dev-doc-needed
1548776,2019-09-09 23:43:17 PDT,QA Whiteboard,[qa-triaged],
1548776,2019-09-09 23:43:17 PDT,Flags,qe-verify+,
1548776,2019-09-10 08:15:38 PDT,CC,,richard
1548776,2019-09-10 08:15:38 PDT,Flags,,needinfo?(richard)
1548776,2019-09-12 09:27:21 PDT,Flags,needinfo?(richard),needinfo?(jh+bugzilla)
1548776,2019-09-12 10:59:07 PDT,Flags,needinfo?(jh+bugzilla),
1548776,2019-09-12 11:39:14 PDT,Flags,,needinfo?(jh+bugzilla)
1548776,2019-09-12 11:49:44 PDT,Flags,needinfo?(jh+bugzilla),
1548776,2019-09-12 14:52:15 PDT,Flags,,needinfo?(jh+bugzilla)
1548776,2019-09-13 10:33:28 PDT,Flags,needinfo?(jh+bugzilla),
1548776,2019-09-13 11:42:28 PDT,CC,,ntim.bugs
1548776,2019-09-13 11:42:28 PDT,Flags,,needinfo?(ntim.bugs)
1548776,2019-09-13 12:42:07 PDT,Flags,needinfo?(ntim.bugs),
1548776,2019-09-13 14:29:29 PDT,Flags,,needinfo?(ntim.bugs)
1548776,2019-09-13 15:06:31 PDT,Flags,needinfo?(ntim.bugs),
1549313,2019-05-06 01:56:54 PDT,Comment 0 Tag,Unnamed: 3,treeherder
1549313,2019-05-06 06:39:47 PDT,CC,,"aerickson, bob"
1549313,2019-05-06 07:18:46 PDT,Flags,,needinfo?(aerickson)
1549313,2019-05-06 10:54:29 PDT,Flags,needinfo?(aerickson),
1549313,2019-05-06 10:54:47 PDT,Assignee,nobody,aerickson
1549313,2019-05-08 07:53:19 PDT,Flags,,needinfo?(aerickson)
1549313,2019-05-08 10:12:14 PDT,Flags,needinfo?(aerickson),needinfo?(bob)
1549313,2019-05-08 10:33:01 PDT,Flags,needinfo?(bob),
1549313,2019-05-09 11:08:10 PDT,Status,NEW,RESOLVED
1549313,2019-05-09 11:08:10 PDT,Resolution,---,FIXED
1549313,2019-05-09 11:08:10 PDT,Closed,,2019/5/9 18:08
1549313,2019-05-13 16:37:39 PDT,CC,,apavel
1549313,2019-05-13 16:37:39 PDT,Flags,,needinfo?(aerickson)
1549313,2019-05-13 21:45:58 PDT,Flags,needinfo?(aerickson),
1549313,2019-05-13 21:53:18 PDT,Flags,,needinfo?(bob)
1549313,2019-05-13 22:12:20 PDT,Flags,needinfo?(bob),
1549313,2019-05-18 19:26:27 PDT,Flags,,needinfo?(bob)
1549313,2019-06-03 07:45:37 PDT,Flags,needinfo?(bob),
1549313,2019-06-07 08:38:29 PDT,Keywords,regression,
1549741,2019-05-07 08:37:40 PDT,Priority,--,P2
1549741,2019-05-07 08:37:40 PDT,CC,,dreams
1549741,2019-05-07 08:37:40 PDT,Whiteboard,,[bcs:p3]
1549741,2019-05-07 08:37:40 PDT,status-firefox67,---,affected
1549741,2019-05-08 04:09:24 PDT,CC,,stefan.deiac
